intertidal_site_name,intertidal_sort_order,latitude,longitude,MARINe_site_code,intertidal_geographic_region,SampleSeason,SamplingSeasonCode,TargetSpecies,graph_classification,size_mm,total
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,chthamalus/balanus,Tegula funebralis,11,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Nucella spp,5,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Nucella spp,6,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Nucella spp,7,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Nucella spp,8,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Nucella spp,9,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Nucella spp,10,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Nucella spp,11,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Nucella spp,12,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Nucella spp,14,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Tegula funebralis,4,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Tegula funebralis,5,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Tegula funebralis,6,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Tegula funebralis,7,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Tegula funebralis,8,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Tegula funebralis,9,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Tegula funebralis,10,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,endocladia,Tegula funebralis,11,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,3,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,5,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,7,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,8,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,9,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,10,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,11,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,12,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,13,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,14,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,16,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Nucella spp,20,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,5,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,6,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,7,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,8,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,9,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,10,16
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,11,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,12,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,13,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,14,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,15,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,17,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,20,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,fucus,Tegula funebralis,22,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,4,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,9,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,12,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,13,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,15,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,16,6
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,17,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,18,6
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,19,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,20,7
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,21,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,22,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,23,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Nucella spp,24,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Tegula funebralis,4,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Tegula funebralis,5,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Tegula funebralis,6,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Tegula funebralis,8,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,mytilus,Tegula funebralis,9,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,pelvetiopsis,Nucella spp,15,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,pelvetiopsis,Tegula funebralis,4,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,107,FA07,pelvetiopsis,Tegula funebralis,7,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,9,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,10,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,11,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,12,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,13,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,14,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,15,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,16,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,17,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,chthamalus/balanus,Nucella spp,20,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Nucella spp,8,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Nucella spp,10,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Nucella spp,13,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Tegula funebralis,6,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Tegula funebralis,10,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Tegula funebralis,11,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Tegula funebralis,18,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Tegula funebralis,19,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Tegula funebralis,25,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,endocladia,Tegula funebralis,26,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,6,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,8,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,9,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,10,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,11,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,13,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,14,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,15,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,17,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,18,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,20,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Nucella spp,21,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,4,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,5,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,6,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,7,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,8,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,9,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,10,7
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,11,10
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,12,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,13,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,14,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,fucus,Tegula funebralis,15,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,7,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,8,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,9,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,10,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,11,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,12,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,13,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,14,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,15,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,16,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,17,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,18,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,19,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Nucella spp,20,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Tegula funebralis,6,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,mytilus,Tegula funebralis,7,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,pelvetiopsis,Nucella spp,10,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,pelvetiopsis,Nucella spp,14,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,110,SU08,pelvetiopsis,Nucella spp,17,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,chthamalus/balanus,Nucella spp,3,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,chthamalus/balanus,Nucella spp,6,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,chthamalus/balanus,Nucella spp,7,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,chthamalus/balanus,Nucella spp,10,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,chthamalus/balanus,Nucella spp,16,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Nucella spp,4,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Nucella spp,5,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Nucella spp,6,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Nucella spp,8,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Nucella spp,9,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Nucella spp,10,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Nucella spp,11,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Tegula funebralis,2,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Tegula funebralis,3,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Tegula funebralis,4,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Tegula funebralis,5,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Tegula funebralis,6,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Tegula funebralis,8,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Tegula funebralis,9,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,endocladia,Tegula funebralis,10,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,5,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,6,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,7,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,8,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,10,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,11,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,12,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,13,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,14,6
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,15,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,16,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,17,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,19,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Nucella spp,20,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,6,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,7,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,8,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,9,7
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,10,6
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,11,9
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,12,8
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,13,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,14,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,15,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,17,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,18,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,fucus,Tegula funebralis,19,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,7,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,10,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,11,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,12,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,13,8
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,14,6
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,15,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,16,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,17,8
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,18,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Nucella spp,19,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,mytilus,Tegula funebralis,9,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,pelvetiopsis,Nucella spp,6,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,pelvetiopsis,Nucella spp,8,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,pelvetiopsis,Nucella spp,9,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,pelvetiopsis,Nucella spp,12,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,pelvetiopsis,Nucella spp,15,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,pelvetiopsis,Tegula funebralis,8,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,111,FA08,pelvetiopsis,Tegula funebralis,13,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,chthamalus/balanus,Nucella spp,9,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,chthamalus/balanus,Nucella spp,10,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,chthamalus/balanus,Nucella spp,11,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,chthamalus/balanus,Nucella spp,12,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,chthamalus/balanus,Nucella spp,13,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,chthamalus/balanus,Nucella spp,14,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,chthamalus/balanus,Nucella spp,15,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,chthamalus/balanus,Nucella spp,18,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,endocladia,Tegula funebralis,6,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,endocladia,Tegula funebralis,9,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,endocladia,Tegula funebralis,10,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,endocladia,Tegula funebralis,12,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,endocladia,Tegula funebralis,13,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,endocladia,Tegula funebralis,15,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,endocladia,Tegula funebralis,19,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,endocladia,Tegula funebralis,24,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,7,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,8,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,9,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,11,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,12,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,13,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,14,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,15,9
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,16,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,17,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,18,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,19,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Nucella spp,20,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,7,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,8,9
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,9,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,10,4
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,11,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,12,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,13,6
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,14,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,15,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,16,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,17,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,19,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,fucus,Tegula funebralis,23,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,9,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,10,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,12,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,13,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,14,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,15,5
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,16,6
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,17,2
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,18,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,19,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,20,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Nucella spp,21,3
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,mytilus,Tegula funebralis,6,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,pelvetiopsis,Nucella spp,5,1
False Klamath Cove,5030,41.59476089,-124.10643,FKC,CA North,114,SU09,pelvetiopsis,Nucella spp,7,2
